자치구,위도,경도
금천구,37.44785309,126.9028854
금천구,37.45901871,126.8967133
금천구,37.47507095,126.9033585
금천구,37.46557617,126.8872452
금천구,37.45739746,126.8934174
금천구,37.45415115,126.9004517
금천구,37.46865845,126.898262
금천구,37.46709442,126.8892059
금천구,37.45191956,126.9137573
금천구,37.46222305,126.8918152
금천구,37.46239853,126.8917542
금천구,37.45894241,126.9059296
금천구,37.45838165,126.9080734
금천구,37.46272278,126.9072189
금천구,37.4632225,126.9035721
금천구,37.45936584,126.8867798
금천구,37.47739792,126.8887787
금천구,37.46628952,126.8973846
금천구,37.45703506,126.8943253
금천구,37.47636795,126.8808365
금천구,37.48017502,126.8768005
금천구,37.46139526,126.8900375
영등포구,37.52841568,126.9139175
영등포구,37.53123856,126.9213333
영등포구,37.52881622,126.92453
영등포구,37.5280571,126.9187012
영등포구,37.52816391,126.9170227
영등포구,37.52626419,126.9205093
영등포구,37.52466583,126.9180222
영등포구,37.52715683,126.9319
영등포구,37.52461243,126.9278336
영등포구,37.52222824,126.9246368
영등포구,37.5213623,126.9234619
영등포구,37.52190781,126.9189529
영등포구,37.5230217,126.9208374
영등포구,37.52483749,126.934906
영등포구,37.52207947,126.9303665
영등포구,37.52069473,126.9258347
영등포구,37.5193634,126.9260483
영등포구,37.52267456,126.9377899
영등포구,37.51943588,126.9375992
영등포구,37.51931381,126.9331665
영등포구,37.5200882,126.9323654
영등포구,37.51736832,126.9292526
영등포구,37.51776505,126.9284134
영등포구,37.54466629,126.8883591
영등포구,37.53845978,126.8945084
영등포구,37.53587341,126.8921814
영등포구,37.52463531,126.8962174
영등포구,37.52450562,126.8918228
영등포구,37.52565002,126.8878174
영등포구,37.52848816,126.8916473
영등포구,37.50046158,126.9058456
영등포구,37.50456619,126.9102325
영등포구,37.51615524,126.8946152
영등포구,37.52638626,126.9027557
영등포구,37.5258522,126.9032822
영등포구,37.51873779,126.8955765
영등포구,37.50501633,126.8985367
영등포구,37.51093292,126.9102249
영등포구,37.52708435,126.8913803
영등포구,37.53007889,126.9057083
영등포구,37.52826309,126.8966293
영등포구,37.53342056,126.9022369
영등포구,37.53105545,126.9242096
영등포구,37.52434921,126.9361191
영등포구,37.50764084,126.9230804
영등포구,37.50449371,126.9219513
영등포구,37.49982834,126.9199448
영등포구,37.5006485,126.9095154
영등포구,37.50380325,126.9034195
영등포구,37.50657272,126.9011307
영등포구,37.50947571,126.8992996
영등포구,37.51769257,126.914299
영등포구,37.51359177,126.9259338
영등포구,37.53365707,126.9121628
영등포구,37.51992798,126.889183
영등포구,37.51715088,126.8886261
영등포구,37.52193069,126.8916168
영등포구,37.52113342,126.8965378
영등포구,37.52029419,126.9011917
영등포구,37.53596115,126.8983002
영등포구,37.53471756,126.9000015
영등포구,37.52234268,126.9271011
영등포구,37.51896286,126.9216156
영등포구,37.53533936,126.9036789
영등포구,37.52222061,126.885582
영등포구,37.51828384,126.9126358
영등포구,37.52011871,126.9051666
영등포구,37.50793076,126.8952332
영등포구,37.51322937,126.9044647
영등포구,37.53210068,126.8944397
영등포구,37.49824142,126.8939819
영등포구,37.48752975,126.9048767
영등포구,37.52251816,126.9072189
영등포구,37.51821136,126.9022293
영등포구,37.49985886,126.8972397
영등포구,37.49457169,126.8997498
영등포구,37.52576828,126.9057388
영등포구,37.52809906,126.8933868
영등포구,37.49980927,126.8980026
영등포구,37.5315094,126.8978272
영등포구,37.51385117,126.89888
영등포구,37.51012039,126.904068
영등포구,37.52917099,126.9075775
영등포구,37.51481247,126.911705
영등포구,37.52630234,126.9053802
영등포구,37.52863693,126.912674
영등포구,37.52750778,126.914299
영등포구,37.53179169,126.9224548
영등포구,37.53073502,126.8991699
영등포구,37.52869034,126.903862
영등포구,37.50611496,126.8985901
영등포구,37.51124191,126.8981857
영등포구,37.5202179,126.882164
영등포구,37.51707077,126.899086
영등포구,37.5218277,126.8897247
영등포구,37.50438309,126.9080887
영등포구,37.50017166,126.9113083
영등포구,37.51202393,126.9010544
영등포구,37.52974319,126.9078293
영등포구,37.5148468,126.9077301
영등포구,37.50013733,126.9139786
영등포구,37.51933289,126.8953018
영등포구,37.52617645,126.9019775
영등포구,37.52762222,126.8986359
영등포구,37.49519348,126.900177
영등포구,37.51374817,126.8885117
영등포구,37.51288223,126.8902664
영등포구,37.50545502,126.9062653
영등포구,37.51756287,126.9169846
영등포구,37.53374481,126.8936539
영등포구,37.52572632,126.8860016
영등포구,37.51850891,126.9344864
영등포구,37.52070999,126.9396591
영등포구,37.51803589,126.9036484
영등포구,37.5038414,126.8961563
영등포구,37.49128342,126.90802
영등포구,37.51874924,126.9122086
영등포구,37.50508881,126.9133453
영등포구,37.51800156,126.8845978
영등포구,37.51470184,126.9121399
영등포구,37.52341461,126.9054031
영등포구,37.49582291,126.9083557
영등포구,37.50160599,126.91745
영등포구,37.50400543,126.9202805
영등포구,37.5325737,126.9140472
영등포구,37.52974701,126.9131699
영등포구,37.53050232,126.9128952
영등포구,37.53054047,126.9181747
영등포구,37.53214645,126.9174728
영등포구,37.52864075,126.9151077
영등포구,37.53271866,126.9179916
영등포구,37.52347946,126.9271164
영등포구,37.52410507,126.9281082
영등포구,37.52194977,126.8904953
영등포구,37.50601196,126.9158859
영등포구,37.51283264,126.9176331
영등포구,37.53972626,126.8903656
영등포구,37.52364349,126.8818359
영등포구,37.49484634,126.9002914
영등포구,37.50208282,126.8931885
영등포구,37.52915192,126.8944778
영등포구,37.5255661,126.8858414
영등포구,37.50300598,126.8938294
영등포구,37.52260971,126.9230118
영등포구,37.52508926,126.9240799
영등포구,37.52464294,126.9234238
영등포구,37.51382446,126.9209366
영등포구,37.51669312,126.9080734
영등포구,37.52539444,126.9304581
영등포구,37.51350021,126.9208679
영등포구,37.51319885,126.923523
영등포구,37.53363037,126.9014587
동작구,37.51284409,126.9524689
동작구,37.51335907,126.9480591
동작구,37.51293945,126.9342423
동작구,37.5093689,126.9280701
동작구,37.50007629,126.9210815
동작구,37.48836136,126.9062271
동작구,37.50585175,126.9393616
동작구,37.49985504,126.9295654
동작구,37.49964523,126.9270935
동작구,37.50449753,126.9389877
동작구,37.50217819,126.948204
동작구,37.50938034,126.9636154
동작구,37.50858688,126.9634933
동작구,37.50704193,126.9591522
동작구,37.48550797,126.9816208
동작구,37.48149109,126.9815826
동작구,37.47689056,126.9805756
동작구,37.4947052,126.9823914
동작구,37.50318909,126.97715
동작구,37.50318146,126.9760895
동작구,37.5063591,126.9690781
동작구,37.48683548,126.9680481
동작구,37.48907852,126.9735642
동작구,37.51324844,126.9399719
동작구,37.51054764,126.9448471
동작구,37.49449921,126.9165268
동작구,37.5008812,126.9417496
동작구,37.5135231,126.9435272
동작구,37.49707794,126.9177933
동작구,37.48463058,126.97155
동작구,37.50592804,126.9692307
동작구,37.48665237,126.9678421
동작구,37.50535583,126.9661789
동작구,37.51198959,126.9270859
동작구,37.48939896,126.9071121
동작구,37.49766922,126.9198685
동작구,37.48815918,126.9664764
동작구,37.4966011,126.953682
동작구,37.51391983,126.9430695
동작구,37.48886871,126.9719086
동작구,37.49651337,126.9148026
동작구,37.51357651,126.9555512
동작구,37.51193619,126.9541626
동작구,37.51083755,126.9616318
동작구,37.50667191,126.9577789
동작구,37.51213455,126.9254379
동작구,37.4846077,126.9817963
동작구,37.50470352,126.9607315
동작구,37.50456238,126.946785
동작구,37.50274277,126.9215775
동작구,37.48712158,126.9743576
동작구,37.50024796,126.9497299
동작구,37.4791069,126.9815064
동작구,37.48377991,126.9779205
동작구,37.48470306,126.9805908
동작구,37.50311279,126.9647141
동작구,37.50321198,126.9545975
동작구,37.49550629,126.9563751
동작구,37.49150085,126.9824066
동작구,37.50251389,126.9406509
동작구,37.50543213,126.9415131
동작구,37.51120377,126.9612808
동작구,37.50680542,126.9285049
동작구,37.50785828,126.9471359
동작구,37.48500824,126.9035034
동작구,37.49845505,126.9279785
동작구,37.49157715,126.9088135
동작구,37.50444412,126.9502564
동작구,37.51262665,126.9274139
동작구,37.50157547,126.9459076
동작구,37.49814987,126.9836883
동작구,37.49582291,126.9178162
동작구,37.49308014,126.9238357
동작구,37.50682831,126.9667358
관악구,37.48408508,126.9268875
관악구,37.4891777,126.9192734
관악구,37.47608948,126.9813309
관악구,37.48025131,126.9146042
관악구,37.47372818,126.9184036
관악구,37.4754715,126.9364548
관악구,37.48334122,126.9431992
관악구,37.48622513,126.9358292
관악구,37.48319244,126.9020309
관악구,37.48086929,126.9533157
관악구,37.4813385,126.9506455
관악구,37.4846611,126.9039002
관악구,37.47991562,126.9028397
관악구,37.48170471,126.9508286
관악구,37.48425674,126.9546967
관악구,37.47805786,126.960495
관악구,37.46488571,126.9194794
관악구,37.47916412,126.9525833
관악구,37.46905518,126.9581451
관악구,37.47198868,126.9584274
관악구,37.48440933,126.9289093
관악구,37.48450851,126.930069
관악구,37.48490143,126.9365311
관악구,37.4711647,126.9370194
관악구,37.47842789,126.9318619
관악구,37.47229385,126.9334106
관악구,37.4706955,126.9421997
관악구,37.47777557,126.9167557
관악구,37.48635864,126.9429245
관악구,37.47702789,126.9633942
관악구,37.48072052,126.9093247
관악구,37.47509003,126.9592285
관악구,37.48476791,126.9328766
관악구,37.47648239,126.9653625
관악구,37.47629547,126.9649582
관악구,37.48218918,126.942131
관악구,37.48152924,126.9120331
관악구,37.48154831,126.9520035
관악구,37.46940613,126.9445114
관악구,37.48974991,126.9274674
관악구,37.48856354,126.9284821
관악구,37.48730087,126.9287033
관악구,37.48899078,126.9163818
관악구,37.48712921,126.9130173
관악구,37.46709442,126.9493256
관악구,37.48218918,126.9461594
관악구,37.47182846,126.9339218
관악구,37.48949051,126.9459229
관악구,37.47046661,126.938652
관악구,37.4788208,126.95961
관악구,37.4867363,126.9475174
관악구,37.48275375,126.9414063
관악구,37.48368835,126.9391556
관악구,37.47068787,126.9364853
관악구,37.48464584,126.9345093
관악구,37.4833107,126.9390259
관악구,37.47946548,126.9569321
관악구,37.47877121,126.9586945
관악구,37.47677612,126.9648666
관악구,37.46214676,126.931778
관악구,37.4912262,126.9560776
관악구,37.47662735,126.9436417
관악구,37.48122025,126.9515762
관악구,37.48313141,126.9213562
관악구,37.47183609,126.9586182
관악구,37.46895981,126.9576569
관악구,37.48497391,126.934372
관악구,37.47288132,126.9600372
관악구,37.47888184,126.9584198
관악구,37.48675156,126.9227219
관악구,37.48163223,126.9471893
관악구,37.47752762,126.9627686
관악구,37.48204803,126.9152451
관악구,37.47639847,126.9768372
관악구,37.47909164,126.9494171
관악구,37.48857117,126.9213867
관악구,37.4722023,126.9339066
관악구,37.48506546,126.9554596
서초구,37.4532814,127.0514832
서초구,37.44893646,127.0543747
서초구,37.44765854,127.0550156
서초구,37.45375061,127.0593796
서초구,37.45435715,127.0621033
서초구,37.45440674,127.0649262
서초구,37.50509644,127.0131073
서초구,37.50263596,127.0123138
서초구,37.50065231,127.0186157
서초구,37.5022316,127.0022583
서초구,37.50411606,126.9974899
서초구,37.5017128,126.9954758
서초구,37.51304626,127.0059586
서초구,37.50619888,127.0039444
서초구,37.48561096,126.9946823
서초구,37.47806931,126.9820328
서초구,37.47261047,126.9830093
서초구,37.4737587,126.9952469
서초구,37.47518158,127.0013886
서초구,37.48905182,126.9925232
서초구,37.48976898,126.986763
서초구,37.48701096,126.9849625
서초구,37.4858284,126.9826279
서초구,37.49691391,127.0249634
서초구,37.49111176,127.0229569
서초구,37.48215866,127.0027008
서초구,37.48455811,127.0148697
서초구,37.49421692,127.0137863
서초구,37.48537827,127.0417023
서초구,37.48398972,127.0341797
서초구,37.48149109,127.0367279
서초구,37.47785187,127.0389099
서초구,37.47361374,127.03051
서초구,37.46920013,127.029007
서초구,37.46263885,127.026619
서초구,37.45995331,127.0247421
서초구,37.45623398,127.0193481
서초구,37.4557991,127.0162888
서초구,37.46750641,127.0344772
서초구,37.46332169,127.0360413
서초구,37.47016525,127.03862
서초구,37.46768951,127.0403595
서초구,37.46268845,127.0461121
서초구,37.47153854,127.0505905
서초구,37.51298904,127.0111771
서초구,37.5161972,127.0092087
서초구,37.47192764,127.0268402
서초구,37.48897171,126.9827194
서초구,37.49474335,126.9830627
서초구,37.49053955,127.0081635
서초구,37.50231934,127.0222702
서초구,37.51034927,127.0160523
서초구,37.44896698,127.0577393
서초구,37.48802185,126.9941177
서초구,37.4873085,127.010582
서초구,37.47782898,127.038269
서초구,37.46965027,127.0396118
서초구,37.46149445,127.0490723
서초구,37.47438812,127.0389023
서초구,37.51483917,127.0156021
서초구,37.49361801,127.014183
서초구,37.48416138,127.0109711
서초구,37.47597885,126.9862824
서초구,37.47720337,127.0058365
서초구,37.48652649,126.9891663
서초구,37.4681015,126.9868012
서초구,37.45742416,127.0226517
서초구,37.4585495,127.0558853
서초구,37.45561981,127.0671005
서초구,37.45560837,127.0644531
서초구,37.46429825,126.9885254
서초구,37.48479843,127.0369949
서초구,37.47590637,127.0462418
서초구,37.485672,127.0159226
서초구,37.50241089,127.0216064
서초구,37.48646927,127.0280609
서초구,37.45066071,127.0570602
서초구,37.49195099,127.0085526
서초구,37.50381088,127.0213623
서초구,37.51588058,127.0193024
서초구,37.49325943,127.0295334
서초구,37.47909164,126.9906769
서초구,37.48297882,127.0422592
서초구,37.49836349,126.9911499
서초구,37.48303986,127.0214615
서초구,37.48366165,126.9823227
서초구,37.50364304,127.0160217
서초구,37.49892807,127.0247269
서초구,37.45441818,127.052742
서초구,37.48768234,127.0247879
서초구,37.48731613,127.0248947
서초구,37.49100876,127.0235214
서초구,37.49619293,127.0210113
서초구,37.49556351,127.0191803
서초구,37.51019287,127.0072556
서초구,37.50735092,127.0080185
서초구,37.5056076,127.0021591
서초구,37.50478745,126.9999237
서초구,37.50296021,126.9935989
서초구,37.4937706,126.9900665
서초구,37.48991776,126.9920807
서초구,37.4977951,126.9870682
서초구,37.49420547,126.989357
서초구,37.47820282,127.0087814
서초구,37.48087692,127.0145264
서초구,37.50362396,126.9973221
서초구,37.45899582,127.0413208
서초구,37.48257065,127.036438
서초구,37.52026749,127.0152512
서초구,37.46540833,127.0437775
서초구,37.49905014,126.996254
서초구,37.43097687,127.0703354
서초구,37.50508881,127.0239105
서초구,37.49721146,127.0042725
서초구,37.51832199,127.0148087
서초구,37.50847626,127.0167618
서초구,37.45924759,127.0239029
서초구,37.46738434,127.0414581
서초구,37.47171783,127.038887
서초구,37.48339462,127.0073624
서초구,37.49801636,127.0222244
서초구,37.50150681,127.003479
서초구,37.50723267,127.0094528
서초구,37.4572258,127.0590057
서초구,37.46220779,127.0486755
서초구,37.50320435,127.0065308
서초구,37.49979782,126.9964676
서초구,37.45916748,127.0554428
서초구,37.48389053,127.0290527
서초구,37.50365829,127.0059433
서초구,37.47039795,127.0424118
서초구,37.48116684,126.9975891
서초구,37.46559143,127.021843
서초구,37.47901154,127.0414429
서초구,37.45199966,127.0539169
서초구,37.45429993,127.0428314
서초구,37.50209427,126.9914703
서초구,37.4928894,127.0026474
서초구,37.48573685,127.0331574
서초구,37.49817276,126.9844818
서초구,37.48285294,127.0059738
서초구,37.4801178,127.0218048
서초구,37.4797554,127.0198517
서초구,37.473423,126.9977722
서초구,37.47691727,127.0061112
강남구,37.52407074,127.0217895
강남구,37.5055809,127.0242767
강남구,37.51137161,127.0214615
강남구,37.5116272,127.0356522
강남구,37.52064133,127.0345078
강남구,37.5271225,127.028717
강남구,37.52838135,127.0390167
강남구,37.52930069,127.0355988
강남구,37.51890182,127.0493851
강남구,37.52361298,127.0401764
강남구,37.51777267,127.0430222
강남구,37.52058029,127.0563278
강남구,37.52511597,127.0524674
강남구,37.52127457,127.0610352
강남구,37.51424789,127.0611191
강남구,37.50957489,127.0634079
강남구,37.51588821,127.0662003
강남구,37.51357651,127.0550308
강남구,37.50660706,127.0546799
강남구,37.4919281,127.0569687
강남구,37.49611664,127.0694427
강남구,37.50809097,127.0631027
강남구,37.50221252,127.0672073
강남구,37.50043869,127.0662231
강남구,37.4986496,127.0593185
강남구,37.50239563,127.0587997
강남구,37.49055099,127.0314636
강남구,37.50321198,127.0427322
강남구,37.50235748,127.04319
강남구,37.49219894,127.0394592
강남구,37.49805069,127.0446014
강남구,37.50400925,127.0490799
강남구,37.48515701,127.0340729
강남구,37.49375916,127.0458984
강남구,37.48676682,127.0467606
강남구,37.49423599,127.0474625
강남구,37.49207687,127.0719757
강남구,37.48326111,127.0522995
강남구,37.47750854,127.0451737
강남구,37.4833107,127.0849381
강남구,37.49400711,127.0795136
강남구,37.46531677,127.107727
강남구,37.46506119,127.1011963
강남구,37.51863861,127.0354004
강남구,37.50723267,127.0568543
강남구,37.50154495,127.0385666
강남구,37.49482346,127.047905
강남구,37.48387909,127.0890274
강남구,37.51758957,127.0350266
강남구,37.51681137,127.0404739
강남구,37.51978683,127.0567627
강남구,37.50912094,127.0623093
강남구,37.51807022,127.0471191
강남구,37.50194931,127.0427704
강남구,37.48138428,127.0539169
강남구,37.47560501,127.0503769
강남구,37.4928093,127.0413895
강남구,37.51763535,127.0224533
강남구,37.51913834,127.0275192
강남구,37.52124023,127.0318985
강남구,37.52330017,127.038475
강남구,37.48934174,127.0412979
강남구,37.50542831,127.0528717
강남구,37.49655151,127.0542984
강남구,37.51474762,127.0351334
강남구,37.49449921,127.063797
강남구,37.48927689,127.0655747
강남구,37.48735046,127.1009979
강남구,37.48677826,127.1005173
강남구,37.48735046,127.1023254
강남구,37.51169586,127.0493469
강남구,37.50636673,127.034523
강남구,37.50134277,127.0504684
강남구,37.46632767,127.0948868
강남구,37.47602844,127.1059418
강남구,37.51395035,127.0301514
강남구,37.50958633,127.0409088
강남구,37.47245407,127.096077
강남구,37.51678467,127.0516129
강남구,37.48616028,127.0672379
강남구,37.48088074,127.0630417
강남구,37.47598648,127.0596237
강남구,37.47447205,127.0554504
강남구,37.47200012,127.0513382
강남구,37.48029709,127.0542603
강남구,37.47929001,127.0557327
강남구,37.48574066,127.0510483
강남구,37.50811005,127.0394516
강남구,37.48656082,127.0826721
강남구,37.48871994,127.0745392
강남구,37.49180984,127.0731583
강남구,37.51871109,127.0508499
강남구,37.5175705,127.0236435
강남구,37.49847031,127.0301132
강남구,37.4773407,127.1132736
강남구,37.49206161,127.0307465
강남구,37.49959946,127.0337524
강남구,37.47296906,127.1122284
강남구,37.49170303,127.0882263
강남구,37.49095917,127.0549851
강남구,37.48897171,127.0518265
강남구,37.49667358,127.0534287
강남구,37.4958992,127.0521927
강남구,37.50799942,127.0452499
강남구,37.51393509,127.0598221
강남구,37.51430893,127.0597
강남구,37.49689484,127.070137
강남구,37.504673,127.025795
강남구,37.48416901,127.0948486
강남구,37.4908371,127.0806503
강남구,37.46461868,127.1068497
강남구,37.46829605,127.1046982
강남구,37.48485184,127.0583725
강남구,37.48236847,127.0611877
강남구,37.52745438,127.0404282
강남구,37.50024414,127.0360565
강남구,37.49411774,127.0629044
강남구,37.5082016,127.0639648
강남구,37.51311111,127.0539093
강남구,37.51390839,127.06073
강남구,37.52422714,127.02285
강남구,37.48536682,127.0384979
강남구,37.46534729,127.1088028
강남구,37.47123337,127.1072159
강남구,37.46726227,127.0980148
강남구,37.49840164,127.060936
강남구,37.51446152,127.0326004
강남구,37.49526215,127.0495071
강남구,37.47364044,127.1070252
강남구,37.51925659,127.0515976
강남구,37.50286484,127.0659409
강남구,37.49986649,127.0605011
강남구,37.49587631,127.0865021
강남구,37.49017715,127.0730591
강남구,37.53075027,127.0416031
강남구,37.49229431,127.0943375
강남구,37.49500275,127.0329437
강남구,37.52416229,127.0489502
강남구,37.47685623,127.0553665
강남구,37.47402191,127.0484467
강남구,37.51264191,127.0515671
강남구,37.46072388,127.1028748
강남구,37.52796173,127.0516281
강남구,37.4909668,127.0883637
강남구,37.49370575,127.0799942
강남구,37.47092819,127.0897064
강남구,37.47267914,127.1037598
강남구,37.48276138,127.0804215
강남구,37.5097847,127.0427704
강남구,37.48642349,127.0593185
강남구,37.48670578,127.0605011
강남구,37.48607635,127.0592194
강남구,37.48929596,127.0661697
강남구,37.50687408,127.0647354
강남구,37.49524307,127.0393753
강남구,37.51916885,127.0189743
강남구,37.50971985,127.0667954
강남구,37.50767136,127.060173
강남구,37.5257225,127.0258865
강남구,37.52210999,127.0364609
강남구,37.50570297,127.0291977
강남구,37.49107361,127.0361939
강남구,37.51292038,127.056427
강남구,37.50999069,127.0584717
강남구,37.49775314,127.0385742
강남구,37.51973724,127.0576782
강남구,37.49404526,127.0867844
강남구,37.48661041,127.0455093
강남구,37.49665833,127.0693817
송파구,37.49317932,127.1185455
송파구,37.49372864,127.1206207
송파구,37.49334335,127.1447296
송파구,37.51042938,127.071373
송파구,37.51128006,127.0782394
송파구,37.49975586,127.152504
송파구,37.52974701,127.1199646
송파구,37.52045059,127.1042023
송파구,37.51312637,127.1009598
송파구,37.49941254,127.1128693
송파구,37.50831985,127.1332169
송파구,37.50259399,127.1276474
송파구,37.51657104,127.1315384
송파구,37.47930527,127.1297989
송파구,37.50896835,127.1258392
송파구,37.50569153,127.0840378
송파구,37.50419998,127.087532
송파구,37.51198196,127.0850525
송파구,37.51216888,127.0789337
송파구,37.52007675,127.1123657
송파구,37.49312592,127.1438217
송파구,37.49769974,127.1462021
송파구,37.49068832,127.1431274
송파구,37.49567032,127.1305924
송파구,37.51408768,127.0990295
송파구,37.51208878,127.0961914
송파구,37.51050949,127.0933685
송파구,37.50887299,127.0871658
송파구,37.48084259,127.1180115
송파구,37.48057556,127.1185684
송파구,37.48123932,127.1197968
송파구,37.48163223,127.1191635
송파구,37.4845314,127.120163
송파구,37.48153687,127.1221237
송파구,37.47946548,127.1253281
송파구,37.47750854,127.1263275
송파구,37.4788208,127.1235123
송파구,37.51396179,127.1216736
송파구,37.50546265,127.0773468
송파구,37.48987198,127.1108398
송파구,37.50593185,127.1077499
송파구,37.50165176,127.1281815
송파구,37.49113083,127.1258087
송파구,37.49209976,127.1177521
송파구,37.49319839,127.1289978
송파구,37.50898361,127.1265945
송파구,37.50630188,127.1213989
송파구,37.50580215,127.1097183
송파구,37.48054123,127.1370163
송파구,37.53858185,127.1228027
송파구,37.48598862,127.1247635
송파구,37.47880936,127.1200028
송파구,37.51424026,127.1230698
송파구,37.51728821,127.1141968
송파구,37.51194382,127.091217
송파구,37.49998474,127.1353912
송파구,37.53284836,127.121048
송파구,37.50458908,127.1393662
송파구,37.50375748,127.1370926
송파구,37.51579666,127.1068192
송파구,37.49751663,127.1546783
송파구,37.49565887,127.1571732
송파구,37.49987411,127.1414795
송파구,37.50541306,127.131691
송파구,37.4774704,127.1445923
송파구,37.47437668,127.1406708
송파구,37.47753143,127.1415176
송파구,37.48799896,127.1310883
송파구,37.53147125,127.1110916
송파구,37.47458267,127.1375427
송파구,37.52193832,127.1318665
송파구,37.50656128,127.0965576
송파구,37.51396179,127.1003037
송파구,37.50867844,127.1034317
송파구,37.50920105,127.1041183
송파구,37.51987839,127.1367111
송파구,37.50693893,127.1392212
송파구,37.5067482,127.0988312
송파구,37.48095322,127.1301041
송파구,37.53131104,127.1112824
송파구,37.47129822,127.1270905
송파구,37.48173904,127.1432266
송파구,37.5150528,127.1062698
송파구,37.52048874,127.1352005
송파구,37.53641891,127.1161652
송파구,37.48871994,127.1098251
송파구,37.51678085,127.0904923
송파구,37.50186157,127.1172333
송파구,37.48834991,127.1207809
송파구,37.49704742,127.1403503
송파구,37.49618149,127.138031
송파구,37.50471115,127.0875626
송파구,37.50233841,127.0964432
송파구,37.50997925,127.1123123
송파구,37.51665878,127.1162567
송파구,37.51625824,127.1305924
송파구,37.50362396,127.1035538
송파구,37.4955368,127.1072006
송파구,37.49569321,127.1238556
송파구,37.4911232,127.135109
송파구,37.48669815,127.1224442
송파구,37.50786591,127.1169891
송파구,37.49741364,127.0963058
송파구,37.50264359,127.0973969
송파구,37.47817993,127.1471024
송파구,37.477211,127.1371765
송파구,37.51129532,127.0867386
송파구,37.51146317,127.0788117
송파구,37.50550461,127.106575
송파구,37.50004959,127.1115112
송파구,37.50149536,127.1477814
송파구,37.52515793,127.1169434
송파구,37.50166702,127.1377411
송파구,37.51621246,127.084343
송파구,37.50775909,127.0912933
송파구,37.51156998,127.1010742
송파구,37.49469757,127.1046448
송파구,37.50544357,127.1323319
송파구,37.47854996,127.1381378
송파구,37.49577332,127.1245804
송파구,37.50883102,127.1342621
송파구,37.51202011,127.1286469
송파구,37.50997543,127.1336975
송파구,37.50057983,127.1188431
송파구,37.52480316,127.1146393
송파구,37.47916031,127.1321945
송파구,37.49535751,127.1156921
송파구,37.49416733,127.1045303
송파구,37.49917603,127.1258926
송파구,37.48807144,127.1186371
송파구,37.50585175,127.1219406
송파구,37.50223541,127.1172867
송파구,37.50801468,127.125946
송파구,37.52357483,127.1280441
송파구,37.48245621,127.1246033
송파구,37.48488998,127.1327057
송파구,37.49650955,127.1103287
송파구,37.50226974,127.1219559
송파구,37.49198532,127.1437302
송파구,37.49763107,127.159668
송파구,37.49808884,127.1542969
송파구,37.49146652,127.1266403
송파구,37.48174286,127.1287842
송파구,37.4861145,127.1266708
송파구,37.48827362,127.1306839
송파구,37.49201584,127.1174545
송파구,37.52397537,127.1275101
송파구,37.51632309,127.084343
송파구,37.51633835,127.0998535
송파구,37.52080917,127.1036224
송파구,37.51988602,127.1043396
송파구,37.51613998,127.103508
송파구,37.48051071,127.128624
송파구,37.4777832,127.1320572
송파구,37.47953415,127.1267853
송파구,37.49900436,127.1469421
송파구,37.51921082,127.1079407
송파구,37.50679016,127.0792694
송파구,37.49236679,127.1365509
송파구,37.52865219,127.1086655
송파구,37.47600174,127.1231003
송파구,37.492733,127.1179886
송파구,37.48933029,127.1460495
송파구,37.5202179,127.1145706
송파구,37.51275635,127.126297
송파구,37.47434616,127.1432648
송파구,37.48687744,127.1526947
송파구,37.4745636,127.136795
송파구,37.52478027,127.1091309
송파구,37.52148438,127.1002808
송파구,37.52301788,127.1158829
송파구,37.5164032,127.0776138
송파구,37.50205612,127.1105499
송파구,37.51647949,127.1149826
송파구,37.5000267,127.1184311
송파구,37.50717163,127.1012421
송파구,37.5170784,127.1123276
송파구,37.51072693,127.1304016
송파구,37.51629639,127.08461
송파구,37.49806213,127.134613
송파구,37.49827194,127.1348648
송파구,37.50117111,127.0851669
송파구,37.4826355,127.1399231
송파구,37.50291443,127.0925369
송파구,37.49222183,127.1565933
송파구,37.48995972,127.1119614
송파구,37.49535751,127.139473
송파구,37.48868561,127.1522675
송파구,37.48714828,127.1532822
송파구,37.48352432,127.1168366
송파구,37.47709656,127.123703
송파구,37.49793243,127.096756
송파구,37.48633575,127.1137466
송파구,37.51869202,127.139061
송파구,37.49459076,127.1510925
송파구,37.48455429,127.1491928
송파구,37.52597046,127.1182098
송파구,37.48639297,127.1148377
송파구,37.48641586,127.1420593
송파구,37.48688889,127.1416931
송파구,37.51633453,127.0938034
송파구,37.52471542,127.1174393
송파구,37.53488159,127.1152268
송파구,37.48294449,127.1404419
송파구,37.52765274,127.1193008
송파구,37.52618027,127.1167603
송파구,37.51064301,127.1316757
송파구,37.53913879,127.1216202
송파구,37.49755478,127.1149445
송파구,37.51919556,127.1326218
송파구,37.51795959,127.1317825
송파구,37.50301743,127.0921402
송파구,37.48693085,127.1536484
송파구,37.48483276,127.1499176
강동구,37.54179382,127.1247482
강동구,37.5452652,127.1259384
강동구,37.54395676,127.1254883
강동구,37.55332947,127.1288681
강동구,37.55486679,127.1427994
강동구,37.55955887,127.1308746
강동구,37.54957581,127.127182
강동구,37.53866577,127.1242447
강동구,37.53450775,127.1384049
강동구,37.53474426,127.1352844
강동구,37.53600693,127.1227264
강동구,37.53071594,127.1209869
강동구,37.55003738,127.1469116
강동구,37.55939865,127.1711807
강동구,37.53544617,127.1451874
강동구,37.52458954,127.1354218
